Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Like_Rate,Share_Rate,Comment_Rate,dominant_engagement_type
TikTok,#Fitness,Post,Japan,2723438,27284,56796,28506,High,0.010018219617997546,0.02085452284942782,0.010466917183354275,Shares
Twitter,#Comedy,Reel,Brazil,58002,227583,4238,44828,High,3.9237095272576807,0.07306644598462123,0.7728699010378952,Likes
Twitter,#Comedy,Video,Canada,4925883,316798,20215,12908,High,0.06431293638115237,0.004103832754452349,0.0026204438879283165,Likes
YouTube,#Education,Video,Brazil,131069,228706,29198,32033,High,1.7449282439020668,0.22276816028198887,0.2443979888455699,Likes
Instagram,#Dance,Shorts,Canada,3529950,52867,17076,23240,High,0.014976699386676865,0.0048374622870012325,0.006583662658111305,Likes
TikTok,#Comedy,Live Stream,Australia,4274328,51628,65728,40477,High,0.012078623821101236,0.01537738797771252,0.009469792678521629,Shares
Instagram,#Music,Reel,Canada,2564894,135335,28533,7583,Medium,0.05276436375148447,0.011124436331481925,0.0029564574598404457,Likes
YouTube,#Comedy,Reel,Brazil,2316873,378566,70870,21370,High,0.16339523141751836,0.030588642536729462,0.009223638930575824,Likes
YouTube,#Gaming,Tweet,UK,2889436,3090,98325,6440,Medium,0.0010694128542732906,0.034029132328938935,0.0022288086671585737,Shares
Instagram,#Fitness,Reel,Japan,731621,11172,59313,35492,Low,0.015270201374755508,0.08107066363595358,0.04851145606810083,Shares
YouTube,#Fitness,Tweet,Brazil,4992676,208217,31640,7211,Low,0.041704488735099174,0.006337282851921495,0.0014443156335400094,Likes
Twitter,#Education,Shorts,Brazil,1722843,246553,36913,1078,Medium,0.14310822286186264,0.021425631935121193,0.0006257099457118264,Likes
Twitter,#Comedy,Tweet,Japan,1478257,214006,34075,4887,Medium,0.14476914366040547,0.02305079563296504,0.0033059204184387424,Likes
YouTube,#Education,Video,Brazil,4514734,379897,38918,39164,High,0.08414604271259392,0.008620219928793147,0.008674708188788087,Likes
Instagram,#Gaming,Shorts,Australia,2612014,187743,54867,13925,Medium,0.0718767204157405,0.02100563013827644,0.00533113528487979,Likes
YouTube,#Fashion,Tweet,Germany,721066,233419,19504,20612,Medium,0.32371377932117174,0.027048841576221873,0.028585455422943253,Likes
Twitter,#Comedy,Video,Brazil,539158,353308,56963,25082,High,0.6552958501960464,0.10565177554631482,0.04652068595847599,Likes
Instagram,#Comedy,Shorts,Canada,4425278,417054,96321,45234,Medium,0.0942435706864066,0.02176609017557767,0.01022173070256829,Likes
YouTube,#Dance,Tweet,India,4569636,460529,21363,19829,Medium,0.10078023720051225,0.004674989430230329,0.00433929529616801,Likes
TikTok,#Comedy,Reel,Germany,2331434,254470,63786,40585,Low,0.10914741742635649,0.027359127472619857,0.01740774133001406,Likes
TikTok,#Music,Post,Germany,2321225,141180,73404,20751,High,0.060821333563097074,0.03162295770552187,0.008939676248532563,Likes
Instagram,#Challenge,Shorts,USA,1596330,438566,46359,10781,Medium,0.2747339209311358,0.029040987765687545,0.0067536161069453055,Likes
Instagram,#Dance,Shorts,Brazil,2568596,17463,27489,29011,Medium,0.006798655763693473,0.010701955465164626,0.01129449707155193,Comments
Instagram,#Music,Tweet,Australia,1602583,95273,33154,31607,High,0.059449650969715766,0.02068785204884864,0.019722535431862188,Likes
YouTube,#Challenge,Tweet,Australia,4042630,463439,13491,9970,High,0.11463799556229484,0.003337183961925776,0.0024662162997850408,Likes
TikTok,#Gaming,Video,Japan,1644851,298638,90093,8246,Low,0.18155930233194376,0.054772742333500116,0.0050132200424232954,Likes
Twitter,#Music,Reel,Canada,4813102,139163,69572,25727,High,0.02891337021322216,0.014454711327538871,0.005345201493756002,Likes
YouTube,#Music,Tweet,USA,2436911,216568,32707,19949,Medium,0.088869884866538,0.013421499595184232,0.008186183245920757,Likes
Twitter,#Challenge,Tweet,Brazil,163743,224473,55311,4919,Medium,1.370886083679913,0.33779153918030086,0.03004097885100432,Likes
YouTube,#Music,Post,Brazil,2407043,77842,28524,16655,Medium,0.03233926440034515,0.011850224528602106,0.006919278135039548,Likes
Instagram,#Education,Tweet,Germany,946340,417158,91240,25016,Low,0.4408119703277892,0.09641355115497602,0.026434473867743096,Likes
Instagram,#Comedy,Reel,UK,3747884,82226,76069,31192,Medium,0.021939312956324154,0.020296519315966023,0.008322562811442403,Likes
TikTok,#Tech,Video,Japan,4199267,328742,88715,29237,Medium,0.07828556745736816,0.021126306091039222,0.0069624055817360505,Likes
TikTok,#Music,Reel,Canada,4909699,192610,29375,34738,High,0.03923051087245878,0.005983055173036066,0.0070753828289677224,Likes
Twitter,#Education,Video,UK,3631559,342320,77277,42683,High,0.09426254674645242,0.02127929079494509,0.011753354413352502,Likes
Twitter,#Education,Post,Canada,438926,418878,61638,26939,High,0.9543248748080542,0.14042913839690518,0.0613748103324934,Likes
Instagram,#Challenge,Tweet,Canada,3093066,372946,38682,18578,High,0.1205748600256186,0.012506037698516617,0.006006338047749385,Likes
YouTube,#Dance,Video,UK,1603866,238566,18807,26566,Medium,0.14874434647283502,0.01172604195113557,0.016563727892479795,Likes
Instagram,#Fitness,Reel,Canada,3634352,280654,38955,13864,Low,0.07722256952546148,0.010718554504351807,0.003814710297736708,Likes
Instagram,#Dance,Post,Brazil,3727003,242287,93794,1561,Low,0.06500853366632654,0.025166065066220766,0.00041883518741465996,Likes
Twitter,#Dance,Live Stream,Brazil,772421,247479,23789,12567,High,0.32039393025306145,0.030797971572497383,0.0162696249843026,Likes
TikTok,#Music,Reel,India,1772246,493760,4974,31362,Low,0.27860692025824857,0.0028066081119663975,0.01769618890379778,Likes
Instagram,#Education,Shorts,Japan,4660917,108250,64438,46473,Low,0.023225043483932454,0.013825176462056716,0.009970784718972683,Likes
YouTube,#Fashion,Post,Germany,126887,164296,64233,4209,High,1.2948213765003507,0.5062220716070204,0.033171246857440086,Likes
YouTube,#Fitness,Shorts,India,3424500,479439,45234,17018,High,0.14000262812089356,0.013208935611038107,0.004969484596291429,Likes
YouTube,#Gaming,Post,Germany,3895699,248131,52488,39519,Low,0.06369357591538771,0.013473320192345456,0.010144264225752554,Likes
TikTok,#Comedy,Video,Japan,75475,85849,52358,44489,Medium,1.1374494865849618,0.6937131500496854,0.5894534614110633,Likes
Twitter,#Viral,Post,Australia,4815367,353822,49194,24139,Medium,0.07347768093273056,0.010216043761565837,0.005012909711762364,Likes
YouTube,#Dance,Video,India,3148221,85754,68644,17491,Low,0.027238875542727147,0.02180406013427901,0.005555836137297858,Likes
Instagram,#Viral,Shorts,USA,3233563,150813,58386,1709,Low,0.0466398830021249,0.018056243221486638,0.0005285191598246269,Likes
Instagram,#Music,Tweet,Brazil,3824375,327312,21152,33353,Low,0.08558574930544206,0.005530838372283053,0.008721163588821704,Likes
Instagram,#Viral,Shorts,Australia,1004552,189682,46042,10235,Medium,0.18882248007071809,0.045833366515620894,0.010188621395408102,Likes
TikTok,#Fitness,Live Stream,USA,3269477,35752,21135,8550,Low,0.01093508227768539,0.006464336650785432,0.002615097154682538,Likes
Instagram,#Fashion,Tweet,USA,481808,61671,7895,34339,Low,0.12799911998140337,0.0163861953309202,0.0712711287483811,Likes
TikTok,#Music,Shorts,Brazil,696436,342863,72320,35891,Low,0.49231085124835594,0.10384299490549023,0.051535245162513135,Likes
YouTube,#Dance,Reel,Canada,4701021,315148,11535,1792,Medium,0.06703820297760849,0.0024537222871371983,0.000381193787477231,Likes
YouTube,#Fitness,Live Stream,Canada,1546021,17786,66926,20602,Low,0.011504371544759095,0.04328919206142737,0.013325821576809112,Shares
TikTok,#Fitness,Post,Brazil,3504067,17759,35751,7695,High,0.005068110855186273,0.010202715872727319,0.0021960196537337898,Shares
Instagram,#Music,Reel,UK,3816051,462424,91866,41600,High,0.12117867397474509,0.024073577633003333,0.010901321811474742,Likes
YouTube,#Dance,Live Stream,India,254262,162743,48675,19106,Low,0.6400602528100935,0.19143639238266041,0.07514296277068536,Likes
YouTube,#Viral,Video,UK,497552,297185,73947,641,Medium,0.5972943531530372,0.14862165160626428,0.001288307553783323,Likes
YouTube,#Music,Tweet,Brazil,3225580,37018,52907,33089,Medium,0.011476385642272088,0.016402321442965297,0.010258310133371362,Shares
Instagram,#Gaming,Video,Canada,4336522,340438,51068,2711,Medium,0.07850484789423413,0.011776257563088576,0.0006251553664434309,Likes
Twitter,#Music,Tweet,USA,3912292,422606,17064,4866,High,0.10802005576270891,0.00436163762827519,0.0012437721928731291,Likes
TikTok,#Education,Reel,Canada,2097593,470212,25616,38553,Low,0.22416741474633067,0.012212092622353336,0.018379637994596663,Likes
Instagram,#Music,Live Stream,Japan,1922920,346738,31025,28656,Low,0.18031847398747738,0.016134316560231315,0.014902336030620099,Likes
TikTok,#Fashion,Tweet,Australia,1425733,248984,28436,18316,High,0.17463578383890954,0.019944828379507243,0.012846725158216861,Likes
Twitter,#Music,Live Stream,USA,580864,103465,61418,35190,High,0.17812258979726753,0.10573559387395329,0.06058216725429705,Likes
YouTube,#Dance,Video,Australia,1175324,386762,41178,14302,Medium,0.32906841007245663,0.03503544554522838,0.012168559478067324,Likes
Twitter,#Education,Video,Australia,3768701,155300,63361,36129,High,0.04120783261924998,0.01681242422787056,0.009586592303289648,Likes
TikTok,#Challenge,Post,UK,4896941,498119,72555,17441,Medium,0.10172044139392326,0.014816392519329924,0.003561611218105344,Likes
Instagram,#Tech,Live Stream,UK,706597,69502,74826,29444,Low,0.0983615837599084,0.10589628883224808,0.04167014578323995,Shares
YouTube,#Viral,Live Stream,Germany,2202632,334540,11889,34157,High,0.1518819303451507,0.005397633376796487,0.015507356653312945,Likes
TikTok,#Fashion,Video,India,1921116,184294,14637,49378,Low,0.0959306986147635,0.007619008951047204,0.025702768599085116,Likes
YouTube,#Education,Post,Japan,1159351,420250,27287,11919,High,0.36248728814655784,0.02353644409674033,0.01028075190343563,Likes
Instagram,#Challenge,Reel,UK,4402298,311108,37588,11747,Low,0.07066945490741426,0.00853826796822932,0.002668379105639827,Likes
Instagram,#Fitness,Shorts,USA,4421041,282996,32876,25568,Medium,0.06401116841033594,0.00743625765967789,0.005783253310702162,Likes
Twitter,#Gaming,Tweet,Canada,4695987,154844,98585,41625,High,0.03297368583005021,0.020993456753606855,0.008863951284362584,Likes
TikTok,#Comedy,Post,Canada,4052947,12513,92796,34676,Medium,0.003087383081989476,0.022895932268544347,0.00855574968041773,Shares
YouTube,#Viral,Shorts,UK,2529356,62626,51604,9450,High,0.024759662143249112,0.020402031188966677,0.0037361288802367086,Likes
Instagram,#Dance,Reel,Canada,2608658,98810,82993,34706,High,0.03787771336832962,0.03181444252178706,0.013304158690023759,Likes
YouTube,#Viral,Tweet,USA,377017,45347,90037,7314,Medium,0.12027839593440083,0.23881416487850682,0.019399655718442405,Shares
YouTube,#Gaming,Reel,Canada,1197713,480028,4619,28503,High,0.40078716687553695,0.0038565165444476262,0.02379785474483453,Likes
YouTube,#Challenge,Shorts,USA,685501,323225,86718,942,High,0.4715164529300468,0.12650309773435778,0.0013741774264370147,Likes
Twitter,#Fitness,Reel,USA,4546322,274686,66066,11339,Medium,0.060419389563695663,0.014531746761448045,0.002494104025187833,Likes
TikTok,#Fitness,Reel,Canada,4713541,333744,29836,35318,Medium,0.07080536692053808,0.006329848409083532,0.00749288061777759,Likes
Instagram,#Viral,Video,Australia,1060579,3040,27023,2492,Medium,0.0028663588473843062,0.02547947866212701,0.002349659949895293,Shares
Instagram,#Comedy,Live Stream,USA,410897,318387,21785,34447,High,0.7748584195065916,0.05301815296777538,0.08383366147720718,Likes
Instagram,#Education,Shorts,Germany,4726108,458831,19832,13777,High,0.0970843239299652,0.004196264664286131,0.002915083616371018,Likes
YouTube,#Education,Video,Brazil,770800,35563,35816,14691,High,0.0461377789309808,0.04646600934094448,0.01905941878567722,Shares
Twitter,#Comedy,Video,USA,4533943,426510,48183,8972,Medium,0.09407043714488691,0.010627173742590059,0.0019788515206300566,Likes
YouTube,#Fitness,Video,Germany,1270412,89497,4376,37047,High,0.07044722499472612,0.0034445518461727375,0.029161405906115496,Likes
TikTok,#Comedy,Reel,UK,1756485,100469,98551,12449,Low,0.05719889438281568,0.05610694085061928,0.007087450220184061,Likes
TikTok,#Music,Live Stream,India,2829947,427028,21324,41946,Medium,0.1508961121886735,0.007535123449308415,0.014822185715845562,Likes
Instagram,#Fashion,Live Stream,UK,3243480,129261,28764,26090,High,0.03985256576269932,0.008868252617558919,0.008043829467115567,Likes
Instagram,#Viral,Post,Germany,3735626,401542,46135,21504,Medium,0.1074898825524825,0.012350005059392991,0.005756464913778842,Likes
Twitter,#Comedy,Shorts,Germany,4498516,43442,4784,20611,High,0.009656962429387825,0.0010634618171859343,0.004581733176007376,Likes
Twitter,#Comedy,Post,Canada,1618175,479812,23146,21565,Low,0.2965142830657994,0.014303768133854497,0.01332674154525932,Likes
TikTok,#Viral,Live Stream,India,4451895,37935,75953,5049,Medium,0.008521090456985172,0.01706082466006049,0.0011341237832428663,Shares
Twitter,#Fashion,Live Stream,India,3418485,381998,46412,12524,High,0.11174482263341802,0.01357677450683563,0.0036636112195899645,Likes
Instagram,#Fashion,Video,Germany,4546358,102608,86881,9657,Medium,0.022569274131073708,0.01911002169208848,0.002124117810344016,Likes
Instagram,#Dance,Video,Brazil,1430779,315712,1000,5052,Low,0.2206574180918227,0.0006989199589873768,0.003530943632804228,Likes
Instagram,#Challenge,Reel,USA,228932,378052,98315,7270,High,1.6513724599444377,0.42945066657348036,0.03175615466601436,Likes
Instagram,#Fashion,Shorts,Canada,965970,292954,63900,42310,Medium,0.303274428812489,0.0661511227056741,0.04380053210762239,Likes
Instagram,#Gaming,Post,Germany,4926990,270638,91444,45562,High,0.054929683234591506,0.01855981035074153,0.009247430987276208,Likes
TikTok,#Gaming,Shorts,India,669836,263122,65316,40965,Medium,0.39281555485223246,0.0975104353901552,0.06115676075935005,Likes
Twitter,#Fashion,Reel,Australia,2961889,127008,56377,5965,Medium,0.04288074266118683,0.019034136660759402,0.002013917469560811,Likes
YouTube,#Fitness,Tweet,Canada,4516859,6718,93371,39835,Low,0.0014873167393536083,0.02067166586337984,0.008819181648132031,Shares
YouTube,#Tech,Live Stream,Brazil,3707778,357641,98906,36604,Medium,0.09645696155487195,0.026675275596327503,0.009872219965704527,Likes
Twitter,#Fitness,Shorts,Australia,3611304,361772,97629,18007,High,0.10017766435614393,0.027034279030510863,0.004986287501689141,Likes
TikTok,#Music,Reel,USA,3313871,187673,20108,13412,Medium,0.05663256053117336,0.006067828228678787,0.004047230565100452,Likes
TikTok,#Education,Reel,Brazil,3999565,142354,67251,9930,High,0.035592370670310396,0.016814578585421163,0.0024827700012376346,Likes
YouTube,#Dance,Shorts,USA,650479,96466,68604,9627,Low,0.14829994511736735,0.10546689439628336,0.01479986287028482,Likes
Twitter,#Viral,Post,Brazil,4365247,320273,13480,21042,High,0.07336881509797727,0.0030880268630847237,0.004820345790284032,Likes
Instagram,#Fitness,Video,UK,202210,289749,57498,29545,High,1.4329113298056475,0.28434795509618715,0.1461104792047871,Likes
Twitter,#Viral,Live Stream,UK,4066789,201905,49387,17566,High,0.04964727700404422,0.012143978947518546,0.004319378261326073,Likes
YouTube,#Tech,Video,Australia,1189401,477715,32182,43920,Low,0.40164334820636605,0.027057317086499843,0.036926150221834354,Likes
TikTok,#Challenge,Post,USA,2750438,214384,71731,19226,Medium,0.07794540360480767,0.026079846191770183,0.006990159385523324,Likes
YouTube,#Viral,Video,Australia,540884,177369,13503,5565,High,0.3279242869080986,0.024964687437602148,0.010288712552044431,Likes
Instagram,#Dance,Shorts,Germany,2100020,314357,71376,21215,High,0.14969238388205827,0.03398824773097399,0.010102284740145332,Likes
TikTok,#Comedy,Live Stream,India,952111,156942,6001,23683,Medium,0.16483582271394828,0.006302836539016985,0.024874200592157846,Likes
Instagram,#Viral,Shorts,Brazil,2337596,467029,77732,4729,Low,0.19979029738243906,0.03325296586749806,0.0020230185198811088,Likes
YouTube,#Fashion,Video,UK,1936713,220029,88576,32486,Low,0.11360950228557355,0.0457352225136094,0.016773781143618077,Likes
YouTube,#Comedy,Post,Brazil,1178485,168174,81549,41849,Low,0.14270355583651892,0.06919816544122327,0.035510846552989646,Likes
Twitter,#Challenge,Live Stream,UK,1738252,172464,4136,47211,Medium,0.09921691446349551,0.0023794018358672966,0.02716004353799104,Likes
TikTok,#Challenge,Live Stream,UK,1948873,480313,50464,32966,Medium,0.24645679836500378,0.02589393972824294,0.016915417269365424,Likes
Instagram,#Education,Shorts,Japan,4440766,432244,61567,31213,Low,0.0973354596932151,0.013864049580635413,0.00702874233859654,Likes
YouTube,#Fashion,Reel,Germany,1259577,417867,13002,27756,Medium,0.331751850025842,0.010322513034137651,0.022035969218237552,Likes
TikTok,#Dance,Tweet,Australia,4385439,312854,58495,30380,Medium,0.07133926614872536,0.013338459387988295,0.006927470659151797,Likes
Instagram,#Viral,Reel,Australia,1831119,491782,86681,48075,High,0.2685691099267716,0.04733772081443096,0.02625443786012815,Likes
YouTube,#Music,Live Stream,Japan,3899621,283580,75787,8200,Low,0.07271988739418522,0.019434452732714283,0.0021027684485235873,Likes
Twitter,#Viral,Video,UK,4426493,32332,47970,18676,High,0.007304202220584106,0.010837021542787937,0.004219141428665989,Shares
YouTube,#Viral,Video,Brazil,2854666,173661,87934,21327,Medium,0.060834087070081054,0.03080360364399898,0.00747092654622292,Likes
Instagram,#Education,Tweet,USA,2425779,288690,80963,22285,Low,0.11900919251094184,0.033376082487316446,0.009186739599938824,Likes
Twitter,#Fitness,Reel,Canada,1630820,161765,88321,21591,High,0.0991924308016826,0.054157417740768446,0.013239351982438283,Likes
Twitter,#Comedy,Tweet,USA,930160,202154,89158,36847,High,0.21733250193515094,0.09585232648146555,0.03961361486195923,Likes
Twitter,#Viral,Live Stream,Japan,2075933,83816,4897,15213,Low,0.04037509881099245,0.0023589393299302047,0.007328271191796652,Likes
TikTok,#Education,Tweet,India,1871957,1256,81191,20129,Medium,0.0006709555828472556,0.043372256948209814,0.010752917935614973,Shares
Twitter,#Dance,Post,USA,486370,493571,78894,34860,Low,1.0148056006743837,0.1622098402450809,0.07167382856672903,Likes
Instagram,#Challenge,Live Stream,Canada,701100,318884,45392,11881,Medium,0.4548338325488518,0.06474397375552703,0.016946227357010412,Likes
Instagram,#Tech,Post,Canada,4367832,28067,57644,1618,High,0.0064258423858793105,0.013197394038964869,0.0003704354929402047,Shares
Instagram,#Comedy,Reel,Germany,3972959,32049,94677,6195,Medium,0.008066783472973167,0.023830349117622406,0.0015592911983234661,Shares
Instagram,#Comedy,Post,Canada,4599775,330663,79218,13710,Medium,0.07188677707061758,0.017222146735438145,0.0029805805718757985,Likes
YouTube,#Music,Reel,India,2467372,384542,77706,4834,Medium,0.15585084048939518,0.03149342701465365,0.0019591695131500235,Likes
Twitter,#Gaming,Post,Brazil,819788,22786,16574,2214,Medium,0.027794990900086365,0.020217422065216862,0.0027006982292983065,Likes
YouTube,#Comedy,Shorts,Brazil,4515293,346046,73947,36662,Low,0.07663865888658832,0.016377010306972327,0.00811951738237142,Likes
YouTube,#Education,Live Stream,USA,4548049,300048,92372,25500,High,0.06597290398586295,0.020310247317036383,0.005606799750838216,Likes
TikTok,#Dance,Reel,Japan,3450680,369198,10798,15263,Medium,0.10699282460268701,0.0031292382950606837,0.004423186154613004,Likes
TikTok,#Music,Reel,UK,2737221,436890,74251,15461,Low,0.15961078772959875,0.02712641763306653,0.005648429556838852,Likes
Twitter,#Comedy,Post,Australia,840340,454952,65380,23404,High,0.5413903896042078,0.07780184211152628,0.02785063188709332,Likes
YouTube,#Education,Live Stream,Germany,3510131,3548,81158,28556,High,0.0010107884862416816,0.0231210743986478,0.008135308910123297,Shares
Instagram,#Gaming,Live Stream,India,1531926,391683,51624,29359,Medium,0.2556801046525746,0.03369875568402129,0.019164763833239985,Likes
YouTube,#Comedy,Tweet,Australia,125076,301148,86551,48639,Low,2.407720106175445,0.6919872717387828,0.38887556365729636,Likes
YouTube,#Education,Reel,Canada,598274,76122,62694,4891,High,0.12723601560489006,0.10479145007137199,0.008175183945817469,Likes
Twitter,#Education,Reel,India,464125,483645,8641,4652,Medium,1.0420576353353084,0.01861782924858605,0.010023161863722058,Likes
Instagram,#Challenge,Shorts,Germany,821533,342870,79554,16318,Low,0.4173538981392105,0.09683603701859815,0.01986286612954075,Likes
YouTube,#Fitness,Post,Australia,2519050,180932,12968,12148,Low,0.07182548976796808,0.0051479724499315215,0.00482245290883468,Likes
YouTube,#Fitness,Shorts,USA,3726359,101243,10095,43058,High,0.027169416580635413,0.0027090787548918393,0.011554979002291512,Likes
Instagram,#Fitness,Tweet,Brazil,3616113,50849,51541,5257,Medium,0.014061784020576791,0.014253149721814556,0.001453770941339499,Shares
Twitter,#Fitness,Tweet,Canada,1826580,272598,66186,46956,Low,0.14923956246099268,0.036234930854383604,0.025707059094044606,Likes
Instagram,#Viral,Live Stream,USA,670827,419802,52712,9940,Low,0.6257977093945235,0.07857763626091377,0.014817531196567818,Likes
TikTok,#Gaming,Shorts,Germany,4925713,126438,93149,26192,Medium,0.025668974217539674,0.018910764796893364,0.005317402780064531,Likes
Instagram,#Tech,Live Stream,Canada,4926887,377993,44337,34514,Medium,0.0767204524885592,0.008998988610861179,0.007005234745590877,Likes
Instagram,#Comedy,Video,USA,2176834,489451,95563,19558,High,0.22484534879554435,0.04389999421177729,0.008984607921412473,Likes
Twitter,#Music,Post,Canada,149357,282149,87637,35480,Medium,1.8890912377725853,0.5867619194279478,0.23755163802165283,Likes
YouTube,#Viral,Video,Germany,1494759,175825,6072,28977,High,0.11762765770267983,0.004062193303402087,0.019385733753735552,Likes
TikTok,#Comedy,Tweet,Canada,1862650,430821,70873,12179,Medium,0.23129466083268463,0.038049553056129705,0.006538533809357636,Likes
TikTok,#Fashion,Live Stream,Japan,2661370,341057,24053,21815,Medium,0.128150914754431,0.009037826382652544,0.008196906104750561,Likes
Instagram,#Fashion,Tweet,Germany,3582719,222267,74127,44442,High,0.062038636019179846,0.02069015180928228,0.01240454526296927,Likes
TikTok,#Challenge,Live Stream,Australia,750309,254612,13280,27574,Medium,0.339342857409414,0.01769937452436263,0.03675019225412463,Likes
Twitter,#Tech,Reel,Brazil,1212616,284049,75797,20699,Medium,0.23424480627008054,0.0625070096386655,0.01706970714554319,Likes
YouTube,#Dance,Tweet,India,916759,253924,68925,30788,Low,0.2769801005498719,0.07518333607851137,0.033583526313894926,Likes
Instagram,#Challenge,Live Stream,UK,4498056,491674,95872,47593,High,0.1093081099924056,0.021314096578610848,0.010580793124852158,Likes
YouTube,#Viral,Reel,Australia,3323833,435817,85531,10295,Medium,0.1311188016967158,0.025732640598971127,0.0030973276936596995,Likes
YouTube,#Music,Shorts,India,2828967,490999,94153,16839,High,0.17356123277507302,0.03328175973774173,0.005952349391138178,Likes
YouTube,#Comedy,Post,Canada,2162476,223044,6862,17678,High,0.10314287881114056,0.0031732144079286892,0.00817488841494657,Likes
Twitter,#Dance,Reel,UK,2363818,203582,76418,3874,High,0.08612422783818383,0.03232820800924606,0.0016388740588319406,Likes
YouTube,#Gaming,Video,Japan,1619481,48034,68983,7422,High,0.02966011950742244,0.04259574518009165,0.004582949722781558,Shares
TikTok,#Challenge,Reel,Australia,4889698,335718,85215,14194,High,0.06865822797236149,0.017427456665012848,0.002902837762168543,Likes
TikTok,#Education,Reel,USA,2506158,209749,55250,28441,Medium,0.08369344630306629,0.022045697039053402,0.01134844650656503,Likes
TikTok,#Music,Live Stream,Canada,3731215,85106,40033,6545,Medium,0.02280919218002715,0.010729212870338482,0.0017541203066561428,Likes
TikTok,#Viral,Tweet,Germany,731415,432608,183,19906,High,0.5914672244895169,0.00025019995488197535,0.027215739354538804,Likes
Instagram,#Challenge,Shorts,Canada,4050217,331829,65620,38905,Medium,0.08192869665995674,0.016201601050017812,0.009605658165969873,Likes
YouTube,#Fitness,Tweet,Brazil,253831,356415,95650,37240,Low,1.4041429139860773,0.37682552564501576,0.1467117885522257,Likes
YouTube,#Viral,Post,Japan,2190234,240911,81339,14835,Low,0.10999327012547518,0.03713712781374045,0.006773248885735497,Likes
YouTube,#Education,Tweet,Japan,3244574,246935,33822,36503,Low,0.07610706366999181,0.010424172788168802,0.01125047540909839,Likes
YouTube,#Fitness,Shorts,Canada,172032,61620,79754,2201,Medium,0.35818917410714285,0.46359979538690477,0.012794131324404762,Shares
Twitter,#Dance,Video,Brazil,4577055,10189,21707,32963,High,0.0022261039030555675,0.004742569184770557,0.0072017924189243954,Comments
YouTube,#Fitness,Shorts,Australia,3437531,484792,65586,49621,Medium,0.14102912817368046,0.019079391574941432,0.014435069821915787,Likes
YouTube,#Dance,Video,Japan,2454688,386172,96666,10872,Medium,0.1573201971085531,0.039380157478262005,0.0044290761188387285,Likes
TikTok,#Gaming,Tweet,India,3375757,368767,14499,46981,High,0.10923979421504569,0.004295036639189373,0.013917174725550447,Likes
YouTube,#Gaming,Video,Canada,4214191,468817,17311,32853,Medium,0.11124721209836004,0.004107787236031779,0.007795802325998039,Likes
Twitter,#Tech,Reel,Germany,4937731,271763,20030,7030,Medium,0.05503803265102939,0.004056519077284688,0.0014237308593765031,Likes
TikTok,#Viral,Live Stream,Germany,2360576,155459,19460,32963,Low,0.06585638420453313,0.008243750677800673,0.01396396472725301,Likes
Instagram,#Education,Shorts,Germany,2757834,276600,2866,32837,Low,0.10029610194087099,0.001039221359951324,0.011906808023978237,Likes
Twitter,#Education,Tweet,India,2063181,239205,91849,32228,High,0.11593990057101146,0.04451814940133706,0.015620539351612873,Likes
Twitter,#Music,Reel,USA,3865376,447014,7792,24112,High,0.11564567069283817,0.0020158452890482064,0.006237944251736442,Likes
YouTube,#Music,Live Stream,Brazil,1541499,475565,3796,18382,Low,0.3085081469400888,0.0024625380879261033,0.011924756357285992,Likes
YouTube,#Comedy,Live Stream,USA,1344792,449897,18592,42691,High,0.33454764751723687,0.013825186348520813,0.03174542977650075,Likes
Instagram,#Tech,Live Stream,Germany,3184440,427144,76762,16306,High,0.13413473012523394,0.024105337202145433,0.005120523545741167,Likes
YouTube,#Gaming,Shorts,UK,288978,134592,30125,13424,Medium,0.465751718123871,0.10424669005945089,0.046453363231803116,Likes
YouTube,#Comedy,Shorts,Japan,2525420,342345,97958,35913,Low,0.13555962968535926,0.038788795527080644,0.01422060488948373,Likes
Twitter,#Comedy,Post,UK,4674026,14183,71809,4162,Low,0.003034428991195171,0.015363414752078829,0.0008904528986359939,Shares
YouTube,#Tech,Reel,Brazil,3385451,448723,7234,43129,Low,0.13254452656381677,0.002136790637347875,0.012739513878653096,Likes
YouTube,#Fashion,Video,Germany,4480208,192047,40789,19329,High,0.042865643737969306,0.009104264801991335,0.0043143086213854355,Likes
YouTube,#Comedy,Post,Australia,836115,492019,57301,31743,High,0.5884585254420743,0.06853243871955413,0.03796487325308121,Likes
Instagram,#Fitness,Live Stream,Brazil,4116538,248427,78029,35739,Medium,0.06034852587295441,0.01895500539531033,0.008681809812031371,Likes
TikTok,#Challenge,Tweet,Canada,1649017,231068,47895,22587,High,0.1401246924683008,0.029044576253610486,0.013697251150230714,Likes
Instagram,#Education,Tweet,Brazil,3233439,234569,33026,19726,High,0.07254474260995801,0.010213893009888234,0.0061006253713151845,Likes
Instagram,#Fashion,Video,USA,1745859,326923,67496,2336,High,0.18725624463373045,0.03866062494164763,0.0013380232882495094,Likes
YouTube,#Challenge,Reel,Brazil,4540861,63459,21936,36939,Medium,0.01397510295954886,0.004830801911796023,0.008134800867060234,Likes
Twitter,#Viral,Post,USA,3368920,471654,86384,1266,Medium,0.1400015435213659,0.025641451859943244,0.00037578808638970355,Likes
YouTube,#Viral,Live Stream,USA,779573,185117,41077,26964,High,0.237459481023586,0.052691665822187275,0.03458816557269172,Likes
