Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Like_Rate,Share_Rate,Comment_Rate,dominant_engagement_type
YouTube,#Challenge,Video,Japan,2221509.0,94536.0,30994.0,17067.0,Low,0.0425548579816692,0.0139517778230923,0.0076826157355203,Likes
Instagram,#Music,Reel,Brazil,2854637.0,188755.0,50133.0,48809.0,Low,0.0661222425127958,0.0175619527106248,0.0170981459288869,Likes
Instagram,#Music,Video,Germany,1155651.0,50816.0,83762.0,21207.0,High,0.0439717527177322,0.0724803595549175,0.0183506958415646,Shares
YouTube,#Challenge,Live Stream,Australia,3863014.0,248275.0,65817.0,25327.0,Medium,0.0642697644895928,0.0170377327133683,0.0065562796303611,Likes
YouTube,#Challenge,Live Stream,Brazil,1653694.0,108742.0,26758.0,18715.0,Medium,0.0657570263906139,0.0161807444424421,0.0113170876836948,Likes
Instagram,#Fashion,Video,USA,4429431.0,5153.0,43971.0,14991.0,Low,0.0011633548417392,0.0099270086835081,0.0033844076135286,Shares
Twitter,#Viral,Tweet,UK,2664697.0,448573.0,15378.0,20611.0,Medium,0.1683392145523487,0.0057710126141921,0.0077348381448247,Likes
TikTok,#Gaming,Tweet,Australia,1365873.0,210793.0,21826.0,38899.0,Low,0.1543284038852806,0.0159795237185302,0.0284792217138782,Likes
YouTube,#Education,Post,UK,3236438.0,331077.0,62035.0,20808.0,High,0.1022967225078929,0.0191676775516787,0.0064292904730447,Likes
Instagram,#Gaming,Tweet,Australia,1187542.0,417824.0,3004.0,33799.0,Low,0.3518393454715707,0.0025295947427543,0.0284613091579076,Likes
YouTube,#Dance,Shorts,Canada,1869423.0,167610.0,54151.0,30587.0,Medium,0.0896586807801123,0.0289666918616064,0.0163617330053176,Likes
TikTok,#Fitness,Video,UK,4706191.0,318830.0,35920.0,32602.0,Low,0.0677469316481205,0.0076324994034453,0.0069274706445191,Likes
TikTok,#Education,Post,UK,970198.0,143299.0,46943.0,46777.0,High,0.147700778603955,0.0483849688414117,0.0482138697461755,Likes
YouTube,#Gaming,Tweet,Canada,2930604.0,72137.0,89326.0,11770.0,Medium,0.0246150622875011,0.0304804060869363,0.0040162369259033,Shares
TikTok,#Fitness,Reel,Germany,3351813.0,93307.0,40221.0,28094.0,High,0.0278377701858665,0.0119997744504242,0.0083817325131205,Likes
YouTube,#Gaming,Video,USA,3200398.0,275571.0,97019.0,15736.0,Low,0.0861052281622473,0.0303146671132777,0.0049168884619975,Likes
Instagram,#Viral,Video,Japan,3011767.0,223622.0,99894.0,9453.0,High,0.0742494356303127,0.0331679044228853,0.0031386890154517,Likes
YouTube,#Dance,Post,India,3208192.0,148479.0,59728.0,43085.0,High,0.0462812076085221,0.0186173396105968,0.0134296825127673,Likes
TikTok,#Education,Video,Japan,4306154.0,289599.0,29188.0,17469.0,Low,0.0672523555822666,0.0067782062601569,0.0040567522666397,Likes
YouTube,#Challenge,Video,Australia,4521597.0,438998.0,99103.0,14083.0,Medium,0.0970891479271593,0.0219176985476591,0.0031146075158843,Likes
YouTube,#Tech,Reel,USA,3387703.0,258583.0,51255.0,46631.0,Low,0.0763298907844046,0.0151297206396192,0.0137647839849006,Likes
Instagram,#Gaming,Tweet,India,628363.0,74367.0,94257.0,13383.0,High,0.1183503802738226,0.150004058163832,0.0212981986526896,Shares
YouTube,#Dance,Post,Australia,3800272.0,198740.0,15794.0,46661.0,Medium,0.0522962566889948,0.004156018306058,0.0122783316562603,Likes
Twitter,#Gaming,Reel,India,3210454.0,289874.0,90165.0,43484.0,High,0.0902906567108577,0.0280848129267698,0.0135445018056636,Likes
Twitter,#Music,Tweet,Japan,4217823.0,141048.0,38461.0,5788.0,High,0.0334409480909938,0.0091186851605674,0.0013722719042501,Likes
YouTube,#Challenge,Tweet,Canada,3887988.0,9588.0,49773.0,40260.0,Medium,0.002466056994003,0.0128017370423982,0.0103549702313896,Shares
YouTube,#Challenge,Reel,Japan,888391.0,41916.0,38940.0,10831.0,Medium,0.0471819277772962,0.043832051427806,0.0121917038781347,Likes
Twitter,#Comedy,Video,Japan,4620289.0,304155.0,43414.0,44280.0,Medium,0.0658302976285682,0.0093963819146378,0.0095838160773059,Likes
Instagram,#Viral,Video,India,933951.0,188820.0,89181.0,2551.0,High,0.2021733474240083,0.0954878789144184,0.0027314066797936,Likes
YouTube,#Viral,Reel,Brazil,3021490.0,245628.0,5788.0,46874.0,Medium,0.0812936663699036,0.0019156111719714,0.0155135380226312,Likes
TikTok,#Dance,Shorts,Japan,3374576.0,396248.0,23904.0,1717.0,Low,0.1174215664427175,0.0070835565712551,0.0005088046616819,Likes
Twitter,#Viral,Video,Canada,2974026.0,445834.0,2556.0,36194.0,High,0.1499092475990458,0.0008594410405288,0.0121700348282093,Likes
Instagram,#Fashion,Live Stream,UK,2658996.0,329969.0,61578.0,12445.0,High,0.1240953352317942,0.023158365037029,0.0046803379922346,Likes
TikTok,#Comedy,Post,Australia,1343257.0,494555.0,85238.0,41759.0,Medium,0.3681760080163364,0.0634562112834699,0.0310878707499756,Likes
Instagram,#Viral,Tweet,Canada,4004581.0,192354.0,3305.0,2480.0,Low,0.0480334896459829,0.0008253048196552,0.0006192907572602,Likes
Twitter,#Music,Shorts,India,4521859.0,43194.0,6727.0,971.0,High,0.0095522660038714,0.0014876624857166,0.0002147346920812,Likes
Instagram,#Music,Live Stream,Canada,3148704.0,463587.0,9057.0,13811.0,Medium,0.1472310512515625,0.0028764215372419,0.0043862490726343,Likes
Twitter,#Tech,Post,Japan,1746095.0,162903.0,81213.0,47445.0,Low,0.0932956110635446,0.0465112150255283,0.0271720610848779,Likes
YouTube,#Fashion,Shorts,UK,2204480.0,287793.0,19461.0,28472.0,Low,0.1305491544491218,0.0088279322107707,0.0129155174916533,Likes
YouTube,#Viral,Shorts,UK,1764533.0,472012.0,15668.0,49499.0,Low,0.2674996727179373,0.0088794032188686,0.0280521815120487,Likes
YouTube,#Music,Tweet,Brazil,3939014.0,405603.0,52812.0,15241.0,Medium,0.102970692665728,0.0134074161706457,0.0038692424043174,Likes
Twitter,#Dance,Live Stream,Canada,1448171.0,171170.0,97460.0,23669.0,High,0.1181973675760666,0.0672986822688757,0.016344064340468,Likes
YouTube,#Music,Post,Brazil,3151221.0,407639.0,84929.0,11992.0,Medium,0.1293590643118969,0.0269511405261643,0.0038055090391946,Likes
TikTok,#Gaming,Post,USA,1320584.0,445459.0,33529.0,3631.0,Medium,0.3373197009807782,0.0253895246345556,0.002749541112114,Likes
Instagram,#Comedy,Live Stream,Canada,3712830.0,135258.0,87420.0,47950.0,High,0.0364298931004112,0.0235453818246458,0.0129146769445409,Likes
Twitter,#Tech,Tweet,Australia,2044541.0,57785.0,95543.0,45021.0,High,0.0282630673583948,0.0467307821168663,0.0220201013332576,Shares
TikTok,#Viral,Reel,Japan,3224016.0,293451.0,48981.0,27567.0,Medium,0.0910203299239209,0.0151925424687718,0.0085505158783331,Likes
Instagram,#Fitness,Post,Germany,1615734.0,285555.0,68383.0,31687.0,Low,0.1767339178354853,0.0423231794342385,0.0196115202131043,Likes
TikTok,#Viral,Reel,Australia,4027013.0,187226.0,91851.0,23484.0,High,0.0464925243598667,0.0228087170317056,0.005831617628252,Likes
Twitter,#Fashion,Tweet,Canada,1006906.0,153888.0,62055.0,43370.0,Low,0.1528325384891936,0.0616293874502684,0.0430725410316355,Likes
TikTok,#Gaming,Live Stream,Brazil,810419.0,34397.0,20268.0,21325.0,Low,0.0424434767694242,0.0250092853203096,0.0263135489172884,Likes
Instagram,#Challenge,Live Stream,Germany,3995291.0,237537.0,75689.0,38151.0,Medium,0.0594542425069913,0.0189445524744004,0.0095489915503025,Likes
YouTube,#Viral,Tweet,India,2965309.0,180167.0,89358.0,9672.0,Medium,0.0607582548732695,0.0301344649073671,0.0032617174129239,Likes
Twitter,#Tech,Live Stream,USA,1551796.0,454815.0,86874.0,2310.0,High,0.2930894267029945,0.0559828740375667,0.0014885977280518,Likes
Instagram,#Fitness,Post,Germany,4913452.0,306350.0,2985.0,44655.0,Low,0.0623492404118326,0.0006075158564691,0.0090883150990383,Likes
TikTok,#Gaming,Live Stream,India,2443283.0,82547.0,85481.0,19090.0,Low,0.0337852798877575,0.0349861231793451,0.0078132578174529,Shares
YouTube,#Challenge,Video,Germany,4037538.0,373205.0,89453.0,48449.0,High,0.0924338049573774,0.0221553332748818,0.0119996393841989,Likes
YouTube,#Dance,Post,Australia,1035827.0,207082.0,54620.0,2009.0,Medium,0.1999194846243629,0.0527308131570233,0.0019395130654057,Likes
TikTok,#Education,Live Stream,Japan,2114199.0,130092.0,77083.0,28834.0,Medium,0.0615325236649908,0.0364596710148855,0.0136382620557478,Likes
YouTube,#Education,Reel,Brazil,4909844.0,224556.0,76869.0,28192.0,Medium,0.0457358726672374,0.0156560982385591,0.0057419339596125,Likes
Twitter,#Fitness,Post,USA,2756985.0,167281.0,38374.0,11465.0,Low,0.0606753391839273,0.0139188279950743,0.0041585282473426,Likes
TikTok,#Comedy,Video,Brazil,4854526.0,409766.0,24084.0,33526.0,High,0.0844090648602973,0.0049611434772416,0.0069061325451753,Likes
YouTube,#Challenge,Live Stream,Germany,2968614.0,8940.0,55512.0,39938.0,High,0.0030115063797448,0.0186996355875165,0.0134534163080818,Shares
Instagram,#Fashion,Video,UK,1136022.0,158575.0,56196.0,15648.0,High,0.1395879657260158,0.0494673518646645,0.0137743811299429,Likes
YouTube,#Gaming,Shorts,Japan,2831737.0,137353.0,78616.0,8365.0,High,0.0485048576191927,0.0277624652289389,0.0029540172692591,Likes
Twitter,#Education,Tweet,Canada,3681125.0,234402.0,12937.0,11806.0,Low,0.0636767292607558,0.0035144147509253,0.0032071717206017,Likes
Instagram,#Fitness,Tweet,Brazil,2776258.0,317373.0,95587.0,17971.0,High,0.1143168250213056,0.0344301574277318,0.0064731015633273,Likes
Instagram,#Music,Video,Brazil,3603843.0,331779.0,44762.0,42966.0,Medium,0.0920625565542117,0.0124206298665063,0.0119222729736006,Likes
YouTube,#Comedy,Tweet,Australia,965294.0,180682.0,20214.0,10817.0,Medium,0.1871782068468259,0.0209407703766935,0.0112059123956017,Likes
YouTube,#Tech,Shorts,UK,4513431.0,496958.0,8179.0,42318.0,Low,0.1101064799705589,0.0018121469011047,0.009376015718419,Likes
Instagram,#Gaming,Live Stream,USA,3087010.0,167365.0,34302.0,37657.0,High,0.0542158917528611,0.0111117229940946,0.0121985351521375,Likes
TikTok,#Education,Post,Brazil,2979191.0,471046.0,81457.0,11460.0,Low,0.1581120512246445,0.0273419864654532,0.0038466818676613,Likes
Instagram,#Education,Video,Canada,646803.0,49231.0,73332.0,4583.0,High,0.0761143655796278,0.1133760975134623,0.0070856195781404,Shares
YouTube,#Music,Post,UK,2711276.0,358664.0,90509.0,24286.0,Medium,0.1322860527662989,0.0333824369042473,0.008957406033174,Likes
Twitter,#Gaming,Post,USA,4210489.0,127953.0,19306.0,21718.0,Low,0.0303891068234592,0.0045852156364735,0.0051580707134016,Likes
TikTok,#Education,Reel,Australia,3384848.0,210894.0,82911.0,24114.0,High,0.0623053088351382,0.0244947483609308,0.0071241012890386,Likes
TikTok,#Music,Tweet,Germany,4799072.0,236114.0,47386.0,40537.0,Low,0.0491999286528728,0.009873992305179,0.0084468413893352,Likes
YouTube,#Fitness,Video,Brazil,3371495.0,283970.0,78225.0,32830.0,Medium,0.0842267302784076,0.0232018733529191,0.0097375200022541,Likes
YouTube,#Music,Post,USA,3573243.0,450012.0,69135.0,30432.0,Low,0.1259393777585235,0.0193479704570889,0.0085166332096641,Likes
Twitter,#Education,Reel,India,3380696.0,215220.0,38005.0,6655.0,High,0.063661447228618,0.0112417679673061,0.0019685295572272,Likes
Twitter,#Fashion,Post,Germany,3978070.0,428088.0,56427.0,5317.0,Low,0.107611982695126,0.014184516612327,0.0013365777877211,Likes
TikTok,#Challenge,Shorts,Japan,4673322.0,65950.0,25445.0,8429.0,Low,0.014112017104749,0.0054447350300278,0.0018036420345099,Likes
YouTube,#Challenge,Post,Canada,940572.0,408240.0,54144.0,49611.0,Medium,0.4340337581811919,0.0575649711026907,0.0527455633380538,Likes
TikTok,#Gaming,Post,Australia,1669794.0,228462.0,53780.0,38340.0,Medium,0.1368204700699607,0.032207565723676,0.0229609161369606,Likes
TikTok,#Comedy,Tweet,Canada,2204106.0,441761.0,7826.0,15774.0,Low,0.2004263860268063,0.0035506459308218,0.0071566431015568,Likes
Twitter,#Fitness,Live Stream,UK,1815867.0,356490.0,24330.0,35584.0,High,0.1963194441002562,0.0133985583745946,0.0195961488368916,Likes
Twitter,#Tech,Video,India,2654590.0,488135.0,71550.0,15800.0,Low,0.1838833868883707,0.0269533148245115,0.005951954915825,Likes
YouTube,#Viral,Post,Germany,1816000.0,113659.0,22679.0,34146.0,Low,0.0625875550660793,0.012488436123348,0.0188028634361233,Likes
TikTok,#Challenge,Tweet,India,4524217.0,407316.0,32931.0,25862.0,Medium,0.0900301643356187,0.0072788285796194,0.0057163482653462,Likes
Twitter,#Fitness,Tweet,India,4946908.0,203142.0,39890.0,30878.0,High,0.041064438635204,0.0080636227720426,0.0062418787654834,Likes
YouTube,#Fashion,Post,Brazil,724235.0,54370.0,44166.0,41676.0,Low,0.0750723176869386,0.0609829682354484,0.0575448576774113,Likes
Twitter,#Tech,Tweet,Canada,4549360.0,280796.0,69638.0,48578.0,Low,0.0617220883816624,0.0153072080468461,0.0106779854748799,Likes
Twitter,#Viral,Tweet,Australia,3294369.0,278905.0,91660.0,30693.0,Low,0.0846611293391845,0.0278232341307242,0.0093168069514981,Likes
YouTube,#Challenge,Post,Australia,1131562.0,73853.0,82394.0,40738.0,Medium,0.0652664193389315,0.0728143928481161,0.0360015624420049,Shares
TikTok,#Comedy,Tweet,Australia,994341.0,435936.0,50179.0,47236.0,Low,0.4384170018132612,0.0504645790528601,0.0475048298320193,Likes
TikTok,#Fashion,Shorts,USA,4461411.0,195035.0,1636.0,17389.0,Medium,0.0437159902999297,0.0003667001314158,0.003897645834468,Likes
YouTube,#Music,Video,USA,3906243.0,385981.0,34390.0,20819.0,Medium,0.098811313069873,0.0088038557765095,0.005329673550775,Likes
YouTube,#Comedy,Reel,Japan,1406957.0,197077.0,91374.0,827.0,High,0.1400732218539728,0.0649444155009712,0.0005877933725053,Likes
TikTok,#Dance,Tweet,Brazil,3614546.0,30253.0,6220.0,8336.0,Medium,0.0083697924995282,0.0017208246900163,0.0023062370765235,Likes
Twitter,#Viral,Tweet,USA,2173237.0,348685.0,72757.0,47567.0,High,0.1604449951846025,0.0334786311847258,0.0218876266141244,Likes
YouTube,#Fashion,Reel,UK,3512308.0,352367.0,48651.0,30525.0,High,0.1003234909922478,0.0138515756590822,0.0086908665185399,Likes
Instagram,#Fitness,Post,UK,3336371.0,199406.0,96109.0,1573.0,Low,0.0597673340284998,0.0288064486833148,0.0004714703490708,Likes
TikTok,#Music,Live Stream,Australia,1792773.0,196111.0,17185.0,44558.0,High,0.1093897554235812,0.0095857088432277,0.0248542341947363,Likes
YouTube,#Tech,Post,USA,1164487.0,190936.0,74111.0,26606.0,Low,0.163965763464942,0.0636426168776465,0.0228478291299087,Likes
Instagram,#Music,Post,USA,3785489.0,39486.0,15742.0,31425.0,Low,0.0104308848869987,0.0041585116216161,0.0083014374100677,Likes
YouTube,#Education,Shorts,Germany,4654860.0,203449.0,26065.0,43151.0,Low,0.043706792470665,0.0055995239384213,0.0092700962005301,Likes
TikTok,#Comedy,Shorts,UK,4387433.0,206254.0,65523.0,33431.0,Low,0.0470101765656592,0.0149342451497265,0.0076197174976803,Likes
Instagram,#Education,Live Stream,Canada,4306085.0,274903.0,59924.0,38017.0,High,0.0638405883766809,0.0139161210240856,0.0088286691971942,Likes
YouTube,#Comedy,Tweet,Brazil,3269493.0,255001.0,76660.0,33928.0,Low,0.0779940498419785,0.023447060446375,0.0103771441015472,Likes
Twitter,#Music,Live Stream,Brazil,4226285.0,275310.0,91592.0,30473.0,Medium,0.0651423176619655,0.021671988519468,0.0072103514079149,Likes
TikTok,#Tech,Tweet,Australia,2188892.0,461087.0,83275.0,9604.0,High,0.2106485838497285,0.0380443621704497,0.0043876079770038,Likes
YouTube,#Fashion,Post,Brazil,770013.0,8387.0,28886.0,19115.0,Low,0.0108920239008951,0.037513652366908,0.0248242562138561,Shares
TikTok,#Comedy,Live Stream,India,842016.0,244313.0,18044.0,22699.0,Low,0.2901524436590278,0.0214295215292821,0.0269579200395241,Likes
YouTube,#Challenge,Post,Brazil,4935280.0,316067.0,91218.0,33572.0,Low,0.0640423643643319,0.0184828419056264,0.0068024509247702,Likes
Instagram,#Dance,Post,India,2610314.0,497448.0,37488.0,3751.0,High,0.1905701766147674,0.0143614906099419,0.0014369918714759,Likes
Twitter,#Fitness,Post,Canada,4043662.0,11341.0,12132.0,24625.0,Medium,0.0028046359957879,0.0030002507627986,0.0060897770387337,Comments
TikTok,#Challenge,Post,USA,663239.0,53100.0,9335.0,45066.0,Medium,0.0800616369061529,0.0140748659231438,0.0679483564748152,Likes
YouTube,#Fashion,Shorts,Germany,1011367.0,148407.0,85203.0,37176.0,High,0.1467390175870875,0.0842453827344574,0.0367581698829406,Likes
TikTok,#Gaming,Video,Canada,958894.0,353889.0,26494.0,34577.0,High,0.3690595623708147,0.0276297484393478,0.0360592515961096,Likes
Instagram,#Music,Shorts,Japan,2719250.0,9766.0,64708.0,4376.0,High,0.0035914314608807,0.0237962673531304,0.0016092672611933,Shares
Instagram,#Dance,Post,Canada,4021492.0,455615.0,5258.0,11806.0,Medium,0.1132950158796784,0.0013074749371626,0.0029357263423624,Likes
Twitter,#Music,Reel,India,1668627.0,338390.0,82782.0,10516.0,High,0.2027954719658737,0.0496108477209106,0.0063021873672186,Likes
YouTube,#Fashion,Tweet,Brazil,2589762.0,395367.0,91956.0,27337.0,High,0.1526653800619516,0.0355075099565133,0.0105557962469138,Likes
TikTok,#Challenge,Tweet,Japan,2706964.0,164322.0,27291.0,40079.0,High,0.060703430115805,0.0100817742681468,0.0148058858558887,Likes
YouTube,#Education,Live Stream,India,2181994.0,78102.0,72816.0,15652.0,High,0.0357938656109961,0.0333713108285357,0.0071732552885113,Likes
TikTok,#Fashion,Shorts,UK,4812866.0,463457.0,70334.0,41360.0,Medium,0.096295429791729,0.0146137457390253,0.0085936321518197,Likes
Twitter,#Education,Live Stream,USA,2737221.0,143378.0,97838.0,36632.0,High,0.0523808636569717,0.0357435515802341,0.0133829164689296,Likes
Instagram,#Fitness,Video,Australia,2986160.0,146980.0,99759.0,23072.0,Medium,0.0492204034613014,0.0334071181718327,0.0077263107134245,Likes
TikTok,#Education,Live Stream,UK,3112218.0,43412.0,99638.0,9495.0,Medium,0.013948894325526,0.0320151094814052,0.0030508788266117,Shares
YouTube,#Viral,Video,Canada,1178987.0,190093.0,72698.0,10056.0,Low,0.1612341781546361,0.0616614093285167,0.0085293561336978,Likes
Twitter,#Music,Shorts,Brazil,1850122.0,59352.0,19843.0,7319.0,High,0.0320800466131422,0.010725238659937,0.0039559553369993,Likes
TikTok,#Education,Reel,Japan,1135439.0,146702.0,92258.0,22335.0,Medium,0.1292028898073784,0.0812531540664007,0.0196708057412155,Likes
TikTok,#Music,Post,Japan,3273580.0,255450.0,69728.0,20381.0,High,0.0780338345175618,0.0213002278850677,0.0062259055834896,Likes
Twitter,#Fitness,Live Stream,Japan,4056000.0,198488.0,14421.0,35350.0,High,0.0489368836291913,0.003555473372781,0.008715483234714,Likes
Twitter,#Dance,Tweet,UK,3783154.0,75634.0,72448.0,27341.0,High,0.0199923132920309,0.0191501588357227,0.0072270386032395,Likes
YouTube,#Education,Tweet,USA,2798895.0,117333.0,64208.0,22561.0,Medium,0.0419211867540583,0.0229404818687374,0.0080606810902159,Likes
TikTok,#Dance,Post,Germany,516351.0,64998.0,8340.0,6090.0,High,0.1258794889522824,0.0161518037149148,0.0117943027126896,Likes
Twitter,#Viral,Video,Brazil,2758545.0,191075.0,62671.0,43510.0,High,0.0692665880020083,0.0227188608487445,0.015772807766413,Likes
Instagram,#Comedy,Post,Australia,3467552.0,147696.0,27597.0,48344.0,Medium,0.0425937375993207,0.007958640562564,0.0139418240880021,Likes
Instagram,#Comedy,Live Stream,India,1557711.0,232504.0,92705.0,26887.0,Medium,0.1492600360400613,0.0595136068243724,0.0172605829964608,Likes
Instagram,#Comedy,Video,Australia,1703779.0,308045.0,85908.0,45368.0,High,0.1808010311196463,0.0504220324349578,0.0266278666423286,Likes
Instagram,#Challenge,Tweet,India,2069092.0,440513.0,93023.0,27202.0,Low,0.2129016012821082,0.0449583682117566,0.0131468296238156,Likes
Twitter,#Fashion,Video,USA,3718031.0,227580.0,713.0,33831.0,Medium,0.0612098177772051,0.0001917681697651,0.009099171039725,Likes
YouTube,#Comedy,Live Stream,USA,3431137.0,116381.0,42790.0,46147.0,Medium,0.0339190769706951,0.0124710846579428,0.0134494775347064,Likes
TikTok,#Fashion,Shorts,Germany,4214269.0,222752.0,57342.0,4097.0,High,0.0528566164143769,0.0136066302364656,0.0009721733472637,Likes
Twitter,#Education,Shorts,UK,4746993.0,487011.0,88442.0,9469.0,Low,0.1025935787139353,0.0186311629277734,0.0019947364573741,Likes
YouTube,#Music,Shorts,Australia,3594748.0,64875.0,4109.0,27363.0,High,0.0180471621376519,0.0011430564812888,0.0076119383055502,Likes
TikTok,#Education,Live Stream,Japan,1006386.0,96310.0,36336.0,12500.0,Medium,0.0956988670351137,0.0361054307194257,0.0124206815277637,Likes
YouTube,#Education,Video,Canada,2899934.0,201125.0,90937.0,32201.0,High,0.0693550267006076,0.0313582998785489,0.0111040458162151,Likes
Instagram,#Gaming,Shorts,Canada,1085496.0,253431.0,33825.0,31215.0,Low,0.2334702292776758,0.0311608702381215,0.0287564394525636,Likes
Twitter,#Music,Tweet,Canada,4101021.0,136771.0,88796.0,4043.0,Medium,0.0333504754060025,0.0216521690574127,0.0009858520597675,Likes
Twitter,#Tech,Reel,Germany,2531742.0,387241.0,7902.0,4038.0,Low,0.152954368968086,0.0031211711145922,0.0015949492483831,Likes
Twitter,#Gaming,Tweet,Australia,3561668.0,293915.0,74678.0,26781.0,Medium,0.0825217285833491,0.0209671423613879,0.0075192297541488,Likes
YouTube,#Gaming,Reel,USA,2672532.0,448134.0,21213.0,18748.0,Low,0.1676814346844116,0.0079374166520737,0.0070150703527591,Likes
TikTok,#Challenge,Video,Australia,4720948.0,4313.0,9479.0,36144.0,High,0.0009135876946748,0.0020078594384009,0.0076560894125501,Comments
TikTok,#Education,Live Stream,UK,1067880.0,428558.0,44337.0,33150.0,High,0.4013166273364048,0.041518709967412,0.0310428137993032,Likes
YouTube,#Comedy,Reel,USA,1820646.0,426986.0,84306.0,37105.0,Low,0.2345244490142509,0.0463055420987935,0.0203801288114218,Likes
YouTube,#Fitness,Shorts,Australia,3068330.0,12455.0,15628.0,1032.0,Low,0.0040592113625327,0.0050933243816669,0.0003363393116125,Shares
Instagram,#Challenge,Reel,Canada,3082916.0,70195.0,7912.0,15188.0,Medium,0.0227690277646228,0.0025664014199543,0.0049265046468992,Likes
Instagram,#Fashion,Reel,Japan,1946599.0,162862.0,98819.0,40097.0,High,0.0836648945160251,0.0507649495350608,0.0205984899817579,Likes
TikTok,#Education,Tweet,USA,2528340.0,193265.0,42231.0,11761.0,High,0.0764394820316887,0.01670305417784,0.0046516686838004,Likes
YouTube,#Music,Video,Australia,3464416.0,130550.0,75762.0,46478.0,Low,0.0376831188864154,0.021868620858465,0.013415825351228,Likes
TikTok,#Education,Live Stream,Canada,2993394.0,381818.0,62760.0,25589.0,High,0.1275535395607795,0.0209661675008368,0.0085484904426213,Likes
TikTok,#Tech,Reel,Australia,3347578.0,376879.0,24479.0,27327.0,Medium,0.1125825895617667,0.0073124509720161,0.00816321531567,Likes
Instagram,#Challenge,Reel,Australia,829327.0,240625.0,50607.0,2433.0,High,0.2901449006242411,0.0610217682530533,0.0029337040757144,Likes
Instagram,#Education,Video,Japan,3940342.0,210349.0,63035.0,33406.0,Low,0.0533834372752415,0.015997342362668,0.0084779443002663,Likes
YouTube,#Gaming,Shorts,India,3371209.0,159590.0,1231.0,32209.0,High,0.0473391000083352,0.00036515089987,0.0095541391827086,Likes
YouTube,#Challenge,Live Stream,Germany,748460.0,229548.0,23753.0,13759.0,Low,0.3066937444886834,0.0317358309061272,0.0183830799241108,Likes
YouTube,#Education,Tweet,India,4499716.0,319387.0,40397.0,975.0,High,0.0709793684756993,0.0089776777023261,0.0002166803416037,Likes
Instagram,#Viral,Shorts,Canada,4465663.0,253096.0,56168.0,30810.0,Low,0.0566760187680978,0.0125777516126944,0.0068993114796168,Likes
Instagram,#Comedy,Reel,Brazil,3605145.0,490924.0,80578.0,11164.0,Medium,0.1361731636314212,0.0223508347098383,0.0030966854315152,Likes
Instagram,#Fitness,Reel,Germany,2244659.0,464647.0,72133.0,21371.0,Medium,0.2070011525135889,0.0321353933938295,0.0095208225391919,Likes
Twitter,#Challenge,Post,Japan,4869978.0,319690.0,93177.0,4639.0,Medium,0.0656450604088971,0.0191329406416209,0.0009525710383085,Likes
TikTok,#Challenge,Reel,Germany,2402078.0,344828.0,57963.0,24529.0,Low,0.1435540394608335,0.0241303571324494,0.0102115751445207,Likes
Twitter,#Challenge,Shorts,USA,1755140.0,106639.0,69965.0,14068.0,Low,0.0607581161616737,0.0398629169183085,0.0080153150176054,Likes
YouTube,#Fitness,Reel,India,3937165.0,220022.0,33447.0,40328.0,Low,0.0558833576951943,0.0084951989566096,0.010242903205733,Likes
Instagram,#Tech,Post,USA,4739340.0,30609.0,72269.0,38645.0,High,0.0064584942207142,0.0152487477159266,0.0081540889659741,Shares
TikTok,#Dance,Shorts,Canada,3831295.0,342163.0,18158.0,42891.0,Low,0.089307401283378,0.0047393896841668,0.0111949092930719,Likes
Twitter,#Fashion,Post,UK,4395518.0,177243.0,14128.0,38308.0,Medium,0.0403235750598678,0.0032141831747703,0.0087152412980677,Likes
Twitter,#Viral,Tweet,India,3231089.0,101739.0,6371.0,33003.0,High,0.031487526341738,0.0019717810311012,0.0102142033227806,Likes
YouTube,#Fitness,Reel,Japan,2324440.0,32741.0,36375.0,13921.0,High,0.014085543184595,0.0156489304950869,0.0059889693861747,Shares
YouTube,#Fitness,Shorts,Canada,3220901.0,364571.0,27324.0,39461.0,Low,0.1131891355865951,0.0084833405311122,0.0122515407955724,Likes
YouTube,#Fitness,Live Stream,Canada,2580641.0,123664.0,69711.0,7855.0,Low,0.0479198772708021,0.0270130560585528,0.0030438174081555,Likes
TikTok,#Challenge,Shorts,Japan,2681634.0,368908.0,27522.0,23777.0,Medium,0.1375683631696197,0.0102631455299269,0.0088666089406682,Likes
YouTube,#Viral,Video,Brazil,1214414.0,157239.0,57620.0,29886.0,High,0.1294772622845257,0.0474467520960726,0.0246094000892611,Likes
Twitter,#Fitness,Live Stream,India,2095372.0,123030.0,65568.0,5739.0,Medium,0.0587151112069837,0.0312918183501545,0.0027388931416474,Likes
Twitter,#Fashion,Shorts,USA,1459934.0,300011.0,84049.0,5584.0,Medium,0.2054962758590456,0.0575704107171968,0.0038248304375403,Likes
YouTube,#Challenge,Reel,USA,4116315.0,46829.0,55447.0,45969.0,Medium,0.0113764374203626,0.0134700575636218,0.0111675126903553,Shares
Instagram,#Music,Reel,Canada,434344.0,82529.0,16899.0,35321.0,High,0.1900083804542022,0.0389069493304845,0.0813203359549113,Likes
Twitter,#Tech,Reel,Japan,901026.0,172427.0,47033.0,4198.0,Medium,0.191367396723291,0.0521993815938718,0.004659133032787,Likes
Twitter,#Gaming,Post,UK,2091073.0,475472.0,4277.0,34762.0,Medium,0.2273818274158769,0.0020453614005823,0.0166240011706908,Likes
